0.8338 0.685164
0.835337 0.684093
0.836875 0.683021
0.838412 0.681947
0.83995 0.680872
0.841488 0.679795
0.843025 0.678717
0.844563 0.677638
0.846101 0.676557
0.847639 0.675475
0.849178 0.674391
0.850716 0.673306
0.852254 0.67222
0.853793 0.671132
0.855331 0.670043
0.85687 0.668952
0.858409 0.66786
0.859948 0.666767
0.861487 0.665672
0.863026 0.664575
0.864565 0.663478
0.866104 0.662379
0.867643 0.661278
0.869183 0.660177
0.870722 0.659073
0.872262 0.657969
0.873802 0.656863
0.875342 0.655756
0.876882 0.654647
0.878422 0.653537
0.879962 0.652426
0.881502 0.651313
0.883042 0.650199
0.884583 0.649083
0.886123 0.647966
0.887664 0.646848
0.889204 0.645729
0.890745 0.644608
0.892286 0.643486
0.893827 0.642362
0.895368 0.641237
0.89691 0.640111
0.898451 0.638983
0.899992 0.637855
0.901534 0.636724
0.903075 0.635593
0.904617 0.63446
0.906159 0.633326
0.907701 0.63219
0.909243 0.631053
0.910785 0.629915
0.912327 0.628776
0.913869 0.627635
0.915412 0.626493
0.916954 0.62535
0.918497 0.624205
0.92004 0.623059
0.921582 0.621912
0.923125 0.620763
0.924668 0.619614
0.926211 0.618463
0.927755 0.61731
0.929298 0.616157
0.930841 0.615002
0.932385 0.613845
0.933929 0.612688
0.935472 0.611529
0.937016 0.610369
0.93856 0.609208
0.940104 0.608045
0.941648 0.606881
0.943193 0.605716
0.944737 0.60455
0.946281 0.603383
0.947826 0.602214
0.949371 0.601044
0.950915 0.599872
0.95246 0.5987
0.954005 0.597526
0.95555 0.596351
0.957096 0.595175
0.958641 0.593997
0.960186 0.592819
0.961732 0.591639
0.963277 0.590458
0.964823 0.589275
0.966369 0.588092
0.967915 0.586907
0.969461 0.585721
0.971007 0.584534
0.972553 0.583345
0.9741 0.582156
0.975646 0.580965
0.977193 0.579773
0.97874 0.57858
0.980286 0.577385
0.981833 0.57619
0.98338 0.574993
0.984927 0.573795
0.986475 0.572596
0.988022 0.571396
0.989569 0.570194
0.991117 0.568992
0.992665 0.567788
0.994212 0.566583
0.99576 0.565377
0.997308 0.564169
0.998856 0.562961
1.0004 0.561751
1.00195 0.56054
1.0035 0.559329
1.00505 0.558116
1.0066 0.556901
1.00815 0.555686
1.0097 0.55447
1.01125 0.553252
1.01279 0.552033
1.01434 0.550813
